client_id,total_errors,total_successes
6354379,0,1
6354538,0,1
6354599,1,1
6355166,0,1
6355297,1,1
6355360,0,1
6355445,0,1
6355597,1,0
6355889,0,1
6356056,0,1
6356072,0,1
6356189,0,1
6356336,1,0
6356481,1,1
6356540,0,1
6356888,0,1
6357156,1,0
6357515,0,1
6357574,1,0
6358271,1,0
6358605,0,1
6358660,1,0
6358744,1,0
6358771,0,1
6359009,0,1
6359098,0,1
6359472,0,1
6359481,0,1
6359549,0,1
6359593,1,0
6359735,1,1
6359829,2,0
6360074,0,1
6360216,0,1
6360420,2,0
6360509,1,1
6360654,2,1
6360749,0,1
6361144,0,1
6361221,1,0
6361294,1,1
6361486,0,1
6362011,1,0
6362027,1,1
6362224,0,1
6362415,0,1
6362594,1,0
6362799,2,0
6363082,1,1
6363131,1,0
6363157,0,1
6363396,0,1
6363669,2,1
6364554,0,1
6364913,2,0
6364973,0,1
6365047,0,1
6365333,1,0
6365485,0,1
6365541,0,1
6365611,2,0
6365618,0,1
6366145,0,1
6366339,0,1
6366590,0,1
6366969,0,1
6367259,1,1
6367405,0,1
6367461,1,0
6367474,0,1
6367571,2,0
6367624,1,0
6367708,0,1
6367893,1,0
6368153,0,1
6368257,0,1
6368506,1,1
6369210,1,0
6369567,2,0
6369921,0,1
6370180,0,1
6370233,0,1
6370506,0,1
6370960,1,1
6371350,2,0
6371557,3,0
6371570,0,1
6371663,0,1
6372038,0,1
6372568,1,0
6372796,1,1
6372831,1,0
6372964,2,0
6373357,0,1
6373368,0,1
6373411,0,1
6373497,0,1
6373694,0,1
6374240,0,1
6374282,1,0
6374296,1,0
6374399,1,0
6374406,0,1
6374491,2,0
6374646,1,0
6374667,1,1
6374678,1,1
6374745,4,0
6374988,0,1
6375441,1,0
6375523,0,1
6375571,0,1
6375577,1,1
6375834,0,1
6375858,1,0
6375896,1,1
6376046,1,0
6376224,2,0
6376323,0,1
6377119,2,0
6377209,2,0
6377455,2,1
6377511,0,1
6377949,0,1
6377989,1,0
6378155,1,1
6378463,2,0
6379127,0,1
6379275,0,1
6379532,2,1
6379541,1,0
6379542,0,1
6379561,1,1
6379843,0,1
6379996,2,0
6380010,0,1
6380474,3,0
6380570,0,1
6380601,0,1
6381407,0,1
6381868,3,1
6382275,2,0
6382317,0,1
6382704,0,1
6382757,0,1
6383242,1,1
6383500,0,1
6383598,1,0
6383676,2,0
6383826,2,1
6383840,1,0
6383888,0,1
6383980,2,0
6384122,0,1
6384397,0,1
6384526,1,0
6384600,0,1
6384753,1,1
6385101,2,1
6385324,1,0
6385395,0,1
6385477,0,1
6385658,1,0
6385837,1,0
6386118,1,0
6386134,0,1
6386706,0,1
6386902,0,1
6387328,1,0
6388263,1,0
6388327,1,0
6389276,0,1
6389349,1,1
6389358,4,0
6389521,0,1
6389654,0,1
6389700,1,0
6389839,0,1
6389894,1,0
6389951,0,1
6390205,0,1
6390558,4,0
6390777,3,0
6390827,0,1
6391101,0,1
6391313,0,1
6391371,0,1
6391543,1,0
6391818,0,1
6392043,2,0
6392105,2,0
6392249,0,1
6392480,1,0
6393514,0,1
6393896,0,1
6394082,0,1
6394241,1,0
6394297,2,1
6394395,1,0
6394402,2,1
6394421,0,1
6394423,1,0
6394638,0,1
6395285,2,0
6395301,3,1
6395464,0,1
6395654,0,1
6395897,0,1
6396036,1,0
6396533,0,1
6396836,0,1
6396865,1,0
6397357,0,1
6397827,1,1
6398193,1,0
6398332,0,1
6398341,0,1
6398380,0,1
6399054,1,0
6399171,1,0
6399184,2,1
6399218,0,1
6399372,0,1
6399488,0,1
6399633,0,1
6400280,1,0
6400340,1,0
6400565,0,1
6400618,0,1
6400804,0,1
6400868,0,1
6400888,0,1
6400977,1,0
6401147,1,0
6401355,0,1
6401406,1,0
6401608,1,0
6403610,0,1
6404024,3,1
6404304,0,1
6404613,1,1
6405187,1,0
6405208,0,1
6405391,0,1
6405406,1,0
6405622,1,0
6405849,0,1
6405971,0,1
6406276,2,0
6406288,0,1
6406556,2,1
6406779,0,1
6407036,0,1
6407166,0,1
6407208,1,1
6407424,1,0
6407595,1,1
6408345,2,1
6408484,1,0
6408586,2,1
6408904,0,1
6409012,0,1
6409037,0,1
6409047,0,1
6409101,0,1
6409527,0,1
6409586,2,1
6409774,1,0
6409786,1,1
6410394,0,1
6410409,1,0
6410961,1,1
6411046,0,1
6411206,1,0
6411294,1,1
6411659,1,1
6411728,1,0
6411786,1,1
6411839,1,0
6411934,1,0
6412039,0,1
6412621,0,1
6412718,1,0
6412719,1,1
6412757,1,0
6412806,1,1
6412875,0,1
6412974,0,1
6413068,0,1
6413226,1,1
6413276,1,0
6413533,7,0
6413572,1,1
6413727,0,1
6413736,1,0
6413910,0,1
6414378,1,1
6415042,1,0
6415118,1,0
6415360,0,1
6415605,1,0
6416128,2,1
6416273,0,1
6416892,0,1
6417081,0,1
6417444,0,1
6417568,2,0
6418037,0,1
6418203,1,1
6418806,1,0
6418878,1,1
6419280,0,1
6419283,1,0
6419305,1,0
6420156,0,1
6420479,1,1
6420655,0,1
6420672,1,1
6421088,1,0
6421234,0,1
6421285,2,1
6421319,0,1
6421519,1,0
6421570,0,1
6421571,0,1
6421589,1,1
6421913,1,0
6422659,1,0
6422672,1,0
6422707,1,0
6422805,0,1
6423163,1,1
6423460,1,0
6423817,0,1
6424094,0,1
6424307,1,0
6424603,1,0
6425084,0,1
6425263,0,1
6425496,1,0
6426294,1,1
6426623,1,1
6426677,1,1
6426887,0,1
6426942,0,1
6427526,4,1
6427675,2,1
6427730,0,1
6427754,0,1
6427815,1,0
6427834,1,0
6427940,0,1
6428126,1,1
6428137,0,1
6428262,1,0
6428289,0,1
6428469,0,1
6428716,0,1
6428991,4,0
6429217,4,0
6429390,3,0
6429670,2,0
6429753,0,1
6429856,0,1
6429939,3,1
6430083,0,1
6430161,1,0
6430198,0,1
6430285,2,1
6430556,1,0
6430614,0,1
6430825,1,1
6431274,0,1
6431498,0,1
6431926,0,1
6432102,1,1
6432902,1,0
6432920,0,1
6433105,0,1
6433333,2,0
6433377,0,1
6434156,1,0
6434330,0,1
6434694,2,1
6434927,0,1
6435102,0,1
6435592,1,1
6435776,1,0
6435836,0,1
6436049,0,1
6436052,1,0
6436120,0,1
6436149,0,1
6436966,1,0
6437044,1,0
6437158,1,0
6437297,0,1
6437808,0,1
6438049,0,1
6438154,2,1
6438329,0,1
6438491,1,0
6438658,0,1
6438830,0,1
6438861,1,0
6438911,0,1
6439183,0,1
6439467,0,1
6439633,1,0
6439921,0,1
6439990,3,0
6440180,0,1
6440386,1,1
6440517,4,0
6440568,1,0
6441229,0,1
6441726,2,0
6441752,0,1
6441802,0,1
6441862,0,1
6442081,0,1
6442302,2,0
6442338,1,0
6442655,0,1
6443153,0,1
6443373,0,1
6443591,0,1
6443609,1,0
6443962,0,1
6444119,1,1
6444307,2,0
6444310,1,0
6444326,0,1
6444330,0,1
6444355,2,0
6444358,0,1
6444489,0,1
6444715,0,1
6445013,1,1
6445575,1,0
6445808,1,1
6445823,0,1
6446044,0,1
6446147,0,1
6446363,13,0
6446475,3,1
6447021,1,1
6447371,2,1
6447434,0,1
6447601,3,0
6448014,0,1
6448159,2,0
6448518,3,1
6448530,1,1
6448567,1,1
6448731,0,1
6449098,0,1
6449665,0,1
6449704,2,0
6450029,0,1
6450043,1,0
6450072,0,1
6450374,0,1
6450937,1,1
6451141,0,1
6451488,0,1
6451523,0,1
6451939,0,1
6452006,1,0
6452255,1,1
6452585,0,1
6452793,0,1
6452935,0,1
6452989,2,0
6453112,0,1
6453294,2,1
6453414,1,0
6453847,0,1
6454703,0,1
6454722,3,0
6454869,1,0
6454945,0,1
6454946,1,0
6455115,3,0
6455281,2,0
6455842,1,0
6455955,0,1
6456062,0,1
6456920,0,1
6456950,0,1
6457073,2,0
6457116,1,0
6457443,1,0
6457533,0,1
6457558,0,1
6457559,2,0
6457664,1,0
6457935,1,0
6458159,0,1
6458206,0,1
6458249,2,1
6458491,0,1
6459092,2,1
6459338,2,0
6459463,2,0
6459475,0,1
6459655,0,1
6459665,1,0
6460031,2,0
6460183,0,1
6460298,1,1
6460410,0,1
6460756,0,1
6461064,3,1
6461112,0,1
6461165,0,1
6461191,1,0
6461303,0,1
6461378,0,1
6461412,1,0
6461504,0,1
6461863,1,0
6462575,1,0
6462603,3,0
6462912,1,0
6462925,0,1
6463002,1,0
6463094,0,1
6463252,1,1
6463305,0,1
6463395,0,1
6464033,1,1
6464132,0,1
6464202,0,1
6464365,0,1
6464435,0,1
6464508,2,0
6464638,1,1
6464993,1,0
6465108,2,0
6465174,0,1
6465206,0,1
6465512,0,1
6465861,3,0
6466137,0,1
6466884,0,1
6467227,0,1
6467305,0,1
6467551,0,1
6467744,0,1
6468627,0,1
6468769,1,0
6469127,1,1
6469222,1,1
6469303,0,1
6469364,0,1
6469535,1,0
6469559,0,1
6470497,1,1
6470517,1,0
6470753,1,0
6470872,0,1
6471071,1,0
6471227,0,1
6471457,0,1
6471706,0,1
6472114,0,1
6472340,0,1
6472361,5,0
6472452,0,1
6472931,0,1
6472960,1,1
6473315,0,1
6473365,0,1
6473469,1,0
6473758,0,1
6474150,0,1
6474161,1,0
6474386,0,1
6474685,1,1
6474696,1,0
6474741,1,1
6474767,1,1
6474909,0,1
6475538,0,1
6475569,0,1
6475707,0,1
6476325,3,1
6476558,0,1
6476776,2,0
6477173,2,0
6477209,0,1
6477353,0,1
6477372,1,0
6477539,1,0
6477633,1,0
6478662,0,1
6478722,0,1
6478983,1,0
6479083,0,1
6479095,1,0
6479358,1,1
6479455,1,1
6479537,0,1
6479623,1,1
6479957,1,0
6480575,0,1
6480704,0,1
6480779,1,0
6480877,0,1
6480906,0,1
6481131,1,0
6481217,1,0
6481853,0,1
6482281,2,0
6482354,0,1
6482517,2,1
6482562,2,0
6482951,0,1
6483165,1,0
6483346,1,0
6483911,0,1
6484212,0,1
6484236,0,1
6484309,1,0
6484437,0,1
6484438,0,1
6484516,0,1
6484535,1,0
6484701,0,1
6484938,0,1
6484957,0,1
6485697,1,0
6485738,1,0
6485845,0,1
6485924,0,1
6486127,2,0
6486255,0,1
6486309,2,0
6486733,0,1
6486767,2,0
6487222,1,0
6487245,1,0
6487258,0,1
6487513,1,0
6487753,1,0
6487972,0,1
6488226,1,0
6488291,1,0
6488364,0,1
6488366,0,1
6488419,0,1
6488522,2,1
6488651,0,1
6488664,0,1
6488804,1,0
6488984,1,1
6489386,1,0
6489602,0,1
6489670,1,1
6489910,1,0
6490161,0,1
6490318,1,1
6490503,1,0
6490862,0,1
6490913,0,1
6490984,1,0
6491097,2,0
6491335,0,1
6491644,1,1
6491803,2,1
6492454,0,1
6492630,2,0
6492638,1,1
6492992,0,1
6493005,0,1
6493011,1,1
6493019,2,0
6493085,1,0
6493127,0,1
6493653,1,1
6493766,1,0
6493949,0,1
6494165,0,1
6494478,2,0
6494480,2,0
6494495,0,1
6494639,1,0
6495151,0,1
6495156,0,1
6495358,1,1
6495652,0,1
6495904,2,0
6496059,1,0
6496128,1,1
6496293,1,1
6496436,0,1
6496822,0,1
6497062,0,1
6497333,1,0
6497427,1,0
6497557,0,1
6497609,1,0
6497656,1,1
6497677,1,1
6497795,1,0
6497909,1,0
6498093,2,1
6498266,0,1
6498491,0,1
6498519,1,0
6498549,1,0
6498706,1,0
6499575,1,0
6499742,0,1
6500076,1,1
6500708,2,1
6500787,2,0
6500896,0,1
6501008,1,1
6501135,2,1
6501568,0,1
6501980,1,1
6502443,1,0
6502955,0,1
6503101,1,1
6503198,1,1
6503258,0,1
6503295,1,0
6503866,0,1
6503904,0,1
6503944,1,0
6504017,0,1
6504262,0,1
6504363,0,1
6504585,1,2
6504614,1,1
6504620,1,1
6504699,0,1
6505265,0,1
6505524,1,1
6505771,0,1
6506090,2,0
6506244,0,1
6506740,0,1
6506860,1,1
6507041,0,1
6507094,1,1
6507136,0,1
6507167,3,0
6507175,1,0
6507462,0,1
6507655,0,1
6508011,2,0
6508726,1,1
6508999,2,0
6509429,1,1
6509648,4,0
6509749,0,1
6510167,1,0
6510398,0,1
6510477,1,0
6510552,2,0
6511523,0,1
6511525,0,1
6511554,0,1
6511853,0,1
6512523,0,1
6512725,0,1
6512809,0,1
6512876,1,1
6512974,0,1
6513232,1,1
6513478,0,1
6513675,0,1
6513718,1,1
6513834,0,1
6513992,1,0
6514104,0,1
6514196,0,1
6514711,0,1
6514712,0,1
6515101,0,1
6515180,1,0
6515192,1,0
6515538,2,1
6516140,0,1
6516253,0,1
6516677,1,0
6516858,1,1
6517293,1,0
6517751,1,0
6517761,1,0
6517956,0,1
6517968,0,1
6518049,1,1
6518235,2,0
6518238,1,1
6518414,1,0
6518469,1,0
6518665,1,0
6518801,1,0
6518928,0,1
6518936,0,1
6518994,0,1
6519269,1,0
6519466,1,0
6519708,3,1
6519864,1,0
6520063,1,0
6520263,1,0
6520285,0,1
6520360,0,1
6521044,0,1
6521082,2,0
6521093,1,0
6521348,1,0
6521362,2,0
6521758,1,1
6521938,0,1
6522337,1,1
6522381,3,0
6522706,2,0
6522843,1,0
6522942,2,1
6522991,2,0
6523060,1,1
6523149,2,0
6523409,0,1
6523623,2,0
6524118,0,1
6524126,0,1
6524192,1,0
6524749,2,0
6524781,2,0
6524783,1,1
6524810,0,1
6524861,1,1
6525007,0,1
6525151,1,0
6525271,0,1
6525364,0,1
6525408,0,1
6525417,0,1
6525445,2,0
6525521,0,1
6525738,2,0
6526012,2,1
6526022,1,1
6526123,1,0
6526572,1,0
6526646,0,1
6526701,2,1
6526971,0,1
6527546,1,1
6527738,1,0
6528051,0,1
6528295,0,1
6528441,0,1
6528518,2,0
6528570,0,1
6528621,2,1
6528661,0,1
6529144,1,1
6529379,2,0
6529451,0,1
6529790,1,1
6529806,4,0
6529844,1,0
6530035,0,1
6530134,3,1
6530293,1,0
6530650,1,0
6531046,0,1
6531047,0,1
6531383,1,1
6531402,1,0
6531629,1,0
6532260,1,0
6532430,1,0
6532710,2,0
6532865,1,0
6533052,0,1
6533373,2,0
6533602,1,0
6534022,0,1
6534126,2,0
6534331,1,0
6534417,2,0
6534594,2,0
6534980,2,0
6535114,3,0
6535193,3,0
6535430,2,0
6535460,0,1
6535723,0,1
6535825,1,0
6535901,1,0
6536011,0,1
6536067,0,1
6536100,1,0
6536391,0,1
6536409,2,1
6536450,1,0
6537109,0,1
6537286,0,1
6537374,0,1
6537643,2,0
6537678,3,0
6537726,1,0
6538326,0,1
6538562,1,0
6538746,0,1
6538820,0,1
6538963,0,1
6539202,0,1
6539335,1,1
6539582,1,1
6539625,0,1
6540065,1,0
6541007,1,0
6541273,1,0
6541346,0,1
6541507,1,1
6541730,2,0
6542053,1,0
6542104,2,0
6542287,2,1
6542671,1,0
6542682,0,1
6542956,0,1
6543439,0,1
6543689,0,1
6543742,1,1
6543959,0,1
6544132,0,1
6544190,0,1
6544888,0,1
6544929,0,1
6545023,0,1
6545212,0,1
6545237,2,0
6545342,0,1
6545574,0,1
6545703,0,1
6545776,1,1
6545826,0,1
6545883,0,1
6546338,0,1
6546420,0,1
6546613,2,0
6546707,1,0
6546787,0,1
6546908,1,0
6547498,1,1
6547645,1,1
6547653,0,1
6547872,2,0
6547909,1,1
6548321,0,1
6548382,1,1
6548727,0,1
6548983,0,1
6549562,1,0
6549579,0,1
6549730,1,1
6549788,0,1
6549914,1,0
6550009,2,0
6550550,0,1
6550982,0,1
6551005,0,1
6551109,2,1
6551583,2,0
6551602,0,1
6551678,0,1
6552010,0,1
6552832,1,0
6552948,2,1
6553321,0,1
6553450,0,1
6553545,0,1
6553647,0,1
6553810,1,1
6553881,0,1
6554362,0,1
6554394,2,0
6554742,1,0
6554745,0,1
6554785,1,0
6554914,0,1
6555289,1,0
6555565,0,1
6555609,0,1
6555622,0,1
6555644,0,1
6556240,0,1
6556257,1,0
6556332,1,1
6556384,2,0
6556668,7,0
6556785,1,0
6558048,1,0
6558231,3,0
6558342,0,1
6558358,3,0
6558833,0,1
6559023,1,1
6559072,1,1
6559115,1,0
6559121,1,0
6559545,1,0
6559795,1,0
6559843,2,1
6560370,1,0
6560481,2,0
6560561,0,1
6560666,2,0
6560734,0,1
6561991,0,1
6563551,1,1
6563813,1,1
6564341,0,1
6564529,0,1
6564602,1,0
6564761,0,1
6564837,0,1
6564909,0,1
6564940,1,0
6564976,0,1
6565221,0,1
6565360,1,0
6565387,0,1
6565522,1,0
6565725,0,1
6566073,1,1
6566847,0,1
6567096,0,1
6567268,0,1
6567784,2,0
6567837,1,1
6568225,0,1
6568227,2,0
6568274,1,0
6568325,0,1
6568343,1,0
6568346,1,0
6568477,0,1
6568609,0,1
6568950,1,0
6569137,1,0
6569187,0,1
6569413,1,0
6571032,1,0
6571183,1,1
6571200,3,1
6571308,0,1
6571403,0,1
6571419,2,1
6571458,0,1
6571686,1,0
6571707,0,1
6571762,2,0
6572026,2,0
6572513,1,1
6573015,7,1
6573166,1,0
6573176,0,1
6573204,1,0
6573375,0,1
6573458,0,1
6573672,0,1
6573809,0,1
6574018,0,1
6574277,1,0
6574408,0,1
6574716,1,2
6575347,0,1
6575393,1,0
6575520,0,1
6575566,0,1
6575568,3,0
6575899,2,0
6576498,1,1
6576518,0,1
6576648,0,1
6576739,0,1
6576742,0,1
6576898,0,1
6577021,1,0
6577121,0,1
6577144,2,1
6577157,0,1
6577234,2,0
6577607,0,1
6577754,3,0
6578023,1,0
6578074,1,0
6578081,1,0
6578585,1,1
6578740,2,0
6578768,0,1
6578879,0,1
6578914,0,1
6579097,2,1
6579110,1,1
6579246,4,0
6579345,0,1
6579408,0,1
6579471,0,1
6579774,1,1
6579971,0,1
6579978,1,0
6580084,1,0
6580232,0,1
6580550,1,0
6580601,1,0
6580700,0,1
6581133,2,0
6581322,0,1
6581483,1,0
6581548,2,1
6581703,1,0
6581705,1,0
6581832,0,1
6582144,1,0
6582564,2,1
6582923,2,0
6582932,0,1
6582979,1,1
6583112,1,0
6583172,0,1
6583380,0,1
6583420,0,1
6583508,0,1
6583985,1,1
6584092,1,0
6584442,1,0
6584723,1,1
6584763,0,1
6584771,1,0
6584878,0,1
6584990,0,1
6585215,1,0
6585563,0,1
6585877,0,1
6586073,0,1
6586093,0,1
6586221,0,1
6586284,0,1
6586396,0,1
6586594,0,1
6586655,0,1
6586925,0,1
6587026,0,1
6587114,0,1
6587318,2,0
6587813,4,0
6587845,2,1
6588167,1,0
6588578,0,1
6588643,0,1
6589055,1,0
6589077,7,0
6589373,3,0
6589685,0,1
6589853,0,1
6589939,0,1
6590106,4,0
6590312,0,1
6590564,1,0
6590593,1,0
6590646,0,1
6591498,0,1
6591984,1,0
6593124,1,0
6593434,1,1
6593440,0,1
6593447,0,1
6593577,0,1
6593778,1,0
6593913,0,1
6594076,0,1
6594655,0,1
6594759,0,1
6594813,0,1
6595011,0,1
6595036,1,0
6595285,1,0
6595516,0,1
6595818,1,0
6595891,0,1
6596167,1,1
6596429,1,0
6596822,0,1
6596973,3,0
6597238,0,1
6597337,0,1
6597530,1,0
6597561,0,1
6597894,1,0
6597999,0,1
6598277,1,1
6598371,2,0
6598485,1,0
6598688,0,1
6599610,0,1
6599771,1,1
6599800,1,0
6599844,5,1
6599910,0,1
6600012,3,0
6600155,0,1
6600418,1,0
6600580,1,0
6600659,1,0
6600855,1,0
6601110,1,0
6601169,0,1
6601257,0,1
6601330,0,1
6601357,0,1
6601433,0,1
6601486,0,1
6601606,1,0
6601679,1,1
6601799,1,0
6601821,0,1
6601933,1,1
6602198,0,1
6602220,1,0
6602327,0,1
6602331,0,1
6602680,1,0
6602749,0,1
6603155,1,0
6603236,1,1
6603420,1,1
6604127,0,1
6604435,1,0
6604463,0,1
6604868,1,1
6605089,1,0
6605153,0,1
6605571,0,1
6605764,0,1
6605778,1,1
6606171,0,1
6607631,2,0
6607716,0,1
6608062,1,0
6608109,0,1
6608139,0,1
6608434,0,1
6608442,1,0
6608763,0,1
6608771,0,1
6608805,3,1
6609008,0,1
6609063,1,0
6609097,0,1
6609309,0,1
6609552,0,1
6610231,1,0
6610435,1,1
6610470,0,1
6610689,0,1
6610721,1,0
6611235,0,1
6611240,2,0
6611712,0,1
6611713,0,1
6611930,1,1
6612005,1,0
6612287,1,0
6612679,0,1
6612990,1,0
6613014,1,0
6613304,0,1
6613758,0,1
6613881,1,0
6613940,1,1
6614287,1,0
6614334,0,1
6614435,0,1
6615405,0,1
6615461,0,1
6615572,1,0
6615698,2,1
6615854,1,0
6615896,1,0
6615925,1,0
6615993,0,1
6616200,1,1
6616714,1,0
6616843,1,0
6616931,0,1
6616954,1,0
6617037,0,1
6617119,2,0
6617331,0,1
6617613,0,1
6617851,1,0
6618173,0,1
6618240,1,1
6618281,0,1
6618377,0,1
6618457,1,0
6618584,2,0
6618656,2,0
6618689,0,1
6618772,0,1
6618847,0,1
6619164,0,1
6619256,1,0
6619275,1,0
6619418,1,0
6620013,0,1
6620125,0,1
6620178,0,1
6620247,3,0
6620356,3,0
6620418,1,0
6620552,1,0
6620635,0,1
6620646,1,0
6620676,2,0
6620678,1,0
6620751,1,0
6620810,2,1
6621142,1,0
6621196,1,1
6621256,0,1
6621265,0,1
6621477,1,1
6621608,0,1
6621623,0,1
6621927,0,1
6622069,1,1
6622182,0,1
6622347,0,1
6622564,1,0
6622812,0,1
6623011,0,1
6623167,0,1
6623236,0,1
6623612,1,0
6623614,0,1
6623768,3,0
6623816,0,1
6624110,1,0
6624274,0,1
6624374,0,1
6624712,0,1
6625127,1,1
6625416,1,0
6625506,1,0
6625594,0,1
6625625,1,0
6625648,0,1
6625740,0,1
6625783,1,0
6626147,0,1
6626388,1,0
6626469,0,1
6626778,1,1
6627355,0,1
6627468,1,0
6627483,2,0
6627522,2,1
6627715,1,1
6627847,2,0
6629042,0,1
6629347,0,1
6629406,1,0
6629523,1,0
6629661,0,1
6629974,0,1
6630292,0,1
6630494,0,1
6630645,0,1
6630684,0,1
6631338,0,1
6631427,0,1
6631446,0,1
6631558,8,0
6631641,1,0
6631740,0,1
6631849,1,0
6631920,1,0
6632127,1,1
6632249,0,1
6632616,0,1
6632683,0,1
6632849,1,0
6633180,0,1
6633300,2,1
6633386,0,1
6633500,1,0
6633558,1,0
6634320,0,1
6634404,1,0
6634454,0,1
6634478,1,0
6634554,3,0
6634826,0,1
6635004,2,0
6635364,0,1
6635407,0,1
6635695,1,0
6635759,0,1
6635872,0,1
6636152,1,0
6636252,1,1
6636518,1,0
6636581,1,1
6636656,1,1
6636732,0,1
6636812,0,1
6637097,1,1
6637216,5,0
6637243,1,1
6637378,0,1
6637548,1,0
6637789,1,0
6638024,0,1
6638030,0,1
6638301,0,1
6638356,3,0
6638493,0,1
6639053,0,1
6639204,3,1
6639362,0,1
6639436,1,1
6639480,1,1
6639818,0,1
6640148,3,0
6640188,0,1
6640236,1,0
6640268,1,0
6640295,0,1
6640401,2,0
6640583,1,0
6640692,1,1
6640815,0,1
6641231,0,1
6641842,1,1
6641855,2,1
6641923,1,1
6642024,0,1
6642182,0,1
6642237,0,1
6642557,0,1
6642683,0,1
6642857,0,1
6642867,0,1
6642950,4,1
6643172,1,0
6643288,2,1
6643372,3,1
6643533,1,0
6643741,0,1
6644139,1,1
6644346,3,0
6644477,1,1
6645179,0,1
6645335,0,1
6645565,0,1
6645680,0,1
6646092,1,1
6646483,2,1
6646597,2,1
6646605,1,0
6646681,2,0
6646736,0,1
6646769,0,1
6646968,1,0
6647386,1,1
6647568,1,0
6647577,1,0
6647890,0,1
6648032,2,1
6648294,0,1
6648633,1,1
6648952,0,1
6648976,2,1
6649052,0,1
6649090,2,1
6649391,1,0
6649463,0,1
6649566,1,0
6649803,1,0
6649939,1,0
6649965,1,0
6650238,0,1
6650285,0,1
6650353,1,1
6650440,0,1
6650452,2,0
6650453,0,1
6650565,1,1
6650627,1,0
6651005,1,1
6651029,0,1
6651108,0,1
6651273,0,1
6651403,2,1
6651608,0,1
6651764,1,1
6651826,2,0
6652360,0,1
6652399,0,1
6652467,0,1
6652948,1,0
6652996,1,0
6652997,0,1
6653250,1,0
6653347,0,1
6653427,1,1
6654261,2,1
6654494,0,1
6654500,0,1
6654915,1,1
6654998,0,1
6655084,2,1
6655544,0,1
6656548,0,1
6656645,2,0
6656943,1,0
6657052,5,0
6657338,1,0
6657865,1,1
6658101,2,0
6658155,1,0
6658783,1,0
6658882,0,1
6659541,1,0
6659716,1,1
6659988,1,0
6660293,0,1
6660436,0,1
6660518,0,1
6660610,0,1
6660788,2,1
6660916,1,0
6661074,0,1
6661503,2,0
6661617,2,0
6662507,0,1
6662624,2,0
6662664,0,1
6662704,1,1
6662774,0,1
6662779,0,1
6662820,1,0
6662941,1,1
6663225,0,1
6663540,7,1
6663642,0,1
6663933,1,1
6664052,1,0
6664483,0,1
6664576,1,0
6664663,3,0
6664865,0,1
6665261,1,1
6665317,1,0
6665985,0,1
6666050,0,1
6666315,1,0
6666388,2,0
6666419,1,1
6666495,1,0
6666515,1,0
6666681,0,1
6667040,1,0
6667105,2,0
6667120,1,1
6667427,1,0
6667591,1,0
6668079,3,0
6668301,0,1
6668893,1,1
6668961,1,0
6669090,0,1
6669562,0,1
6669699,0,1
6669765,0,1
6670049,0,1
6670096,0,1
6670228,0,1
6670368,1,0
6670634,0,1
6670730,1,0
6670822,0,1
6670895,1,1
6671189,0,1
6671416,0,1
6671465,1,0
6671677,0,1
6671803,0,1
6671813,0,1
6672315,0,1
6672348,0,1
6672517,0,1
6672577,0,1
6672662,0,1
6673027,1,1
6673351,0,1
6673476,0,1
6673567,1,0
6673664,2,0
6673674,0,1
6673743,0,1
6673860,0,1
6674079,0,1
6674137,1,0
6674162,0,1
6674314,2,1
6674442,2,0
6674579,1,1
6674813,1,1
6675312,1,0
6675460,0,1
6675485,1,0
6675629,0,1
6675679,0,1
6675974,0,1
6676076,2,0
6676256,1,0
6676535,1,1
6677009,0,1
6677074,1,0
6677115,2,0
6677359,0,1
6678024,0,1
6678573,0,1
6678628,1,0
6678840,4,1
6678867,0,1
6678962,1,0
6679090,1,1
6679118,2,0
6679450,0,1
6679624,1,1
6679700,1,1
6679780,0,1
6680204,0,1
6680266,1,1
6680536,0,1
6680845,0,1
6680855,0,1
6680926,0,1
6681156,0,1
6681315,0,1
6681352,1,1
6681381,0,1
6681904,2,1
6682361,1,0
6682559,1,1
6683172,0,1
6683240,2,0
6683301,1,0
6683397,4,1
6683468,0,1
6683515,0,1
6683529,0,1
6683623,0,1
6683919,1,0
6684015,0,1
6684024,0,1
6684040,0,1
6684091,0,1
6685212,0,1
6685261,2,1
6685352,2,0
6685434,2,0
6685654,0,1
6685904,0,1
6686178,0,1
6686652,0,1
6686840,2,1
6687187,3,0
6687422,1,0
6687495,0,1
6688176,1,0
6688350,0,1
6689315,0,1
6689398,3,0
6689835,2,0
6689891,1,0
6689922,1,1
6690242,2,1
6690373,0,1
6690491,0,1
6690524,0,1
6690559,1,0
6690600,0,1
6690695,0,1
6690779,0,1
6690818,4,0
6690967,0,1
6691456,0,1
6691687,1,0
6691729,0,1
6692080,1,1
6692086,0,1
6692452,1,0
6692718,0,1
6693164,0,1
6693627,0,1
6693817,0,1
6693962,1,0
6694109,0,1
