client_id,visit_id,variation,minutes_spent
5598911,186556731_99756570169_689147,control,3
8498591,312063734_47990715254_741588,control,3
4972552,976010537_97517465245_648055,control,3
3089372,601212403_96809552136_172335,test,3
2626569,396006634_36171585296_52372,test,3
4070915,748928848_80287439888_934989,test,3
1181777,461529132_79965131903_321592,control,3
640995,288667929_16079060525_700398,test,3
5004515,179830775_88143991740_183129,test,3
1423754,211760158_45620360600_898330,test,3
7470426,6931034_73376575161_333983,control,3
3064729,406488486_45992594468_350742,test,3
1715882,953406210_71203478393_898037,test,3
3530964,151943512_40673852661_19338,test,3
228868,694205631_90945880489_481831,test,3
3313315,861557045_40721123993_721837,test,3
8241833,132190352_34084874026_991570,test,3
2048347,370887785_6113358751_399748,test,3
2545621,466436169_53666611127_100188,control,3
151250,944033298_86776583967_351725,test,3
6873514,924470561_81055230394_191104,test,3
3562647,11681817_50462319957_617431,test,3
242922,745178383_73673152932_649797,control,3
6912802,668475871_98998530594_903981,test,3
6983917,13383291_68156032829_459756,control,3
36432,638692692_54943890081_510434,test,3
2952186,269632112_76789844752_652550,control,3
4553704,479720971_43037236960_351531,test,3
9645276,711324474_24785390399_524325,test,3
4765130,504885681_81675012395_942546,test,3
6796201,477897573_50575769746_619827,control,3
351093,871207312_16022804672_377908,control,3
5977906,765539621_87417169200_197669,control,3
6758838,277257625_89428251714_442601,test,3
1512189,813806114_93931418680_93345,test,3
2689442,387581451_16271162242_594803,control,3
2978756,855587749_48772730097_190514,test,3
4866771,11864337_64873861422_487537,test,3
1499432,372709409_1419590678_261910,test,3
5092873,323333498_99056450128_931264,test,3
848688,579300625_24715817006_176985,test,3
3750841,651004858_72075448921_545968,control,3
3700826,212829562_82181358452_374748,control,3
6986441,121049022_55129155397_604157,test,3
8370440,309903989_24748110710_847884,test,3
2111947,737028545_6379974892_409807,test,3
1939550,725845229_34570150064_85268,control,3
4574884,399552636_39442152338_178733,test,3
3049293,621518643_20043964944_961284,test,3
4799982,378012273_42698728488_81615,control,3
7167985,141772432_47707128492_915855,control,3
4973221,98891248_66018083780_456073,test,3
8072513,64580942_35194985399_835005,control,3
5391356,354836383_85508408132_262505,control,3
1250886,422637180_42480014176_51505,control,3
842569,865283442_79754939368_909236,test,3
7685319,675735263_75411956854_959300,control,3
2915887,782523935_77184836428_618877,control,3
9346486,486287715_77774238610_48728,control,3
2359427,85281991_19494855468_718841,test,3
7588645,934777332_69395856568_942006,test,3
320499,826834770_87265978699_797774,control,3
4632647,45698541_33896278766_926243,control,3
807898,993032051_18036141833_348822,control,3
9784155,502695668_50782385512_952768,control,3
6284055,604570072_58434636432_244152,control,3
9951010,291890429_18581739731_354988,test,3
2301328,90643731_85365473539_650909,test,3
8883596,181947920_4694772333_870745,test,3
104884,216192472_674338533_891808,control,3
184211,823954921_87616329879_734825,control,3
4941260,995608321_27854232773_332578,test,3
8665939,716928239_65230077469_989895,test,3
2304816,711247720_35291453558_302580,test,3
9293110,529099039_75411453816_719349,test,3
2577121,974490781_81993218978_683559,control,3
310380,557580521_52756400058_168120,control,3
506333,706867117_14221628750_149144,control,3
317438,508230897_22265170567_109685,test,3
3401687,686835592_80008398647_703255,control,3
6122553,581720055_93881933620_55161,test,3
989958,867378609_15936953249_931597,test,3
4190442,817876595_57612365992_497847,control,3
8509527,746619233_30731096853_748592,control,3
1516891,256405228_7923925041_193146,test,3
2305789,20042146_64835191947_84994,control,3
4249720,502288627_56531354638_767695,control,3
2506130,386986046_58893035990_814697,test,3
292662,617456317_65003728105_94540,control,3
9436513,104169592_44210761083_702489,control,3
4487878,8797633_4943389640_61551,control,3
2365440,455561217_10072815657_389949,test,3
5514901,223043328_32105174698_485117,control,3
5186778,990522409_19371594683_800500,control,3
7537987,909345636_81515575639_8671,control,3
5942043,733944599_27029422584_828215,control,3
6545703,90024004_4270096688_993446,control,3
66930,372525391_51413201776_681488,test,3
2955920,699206770_95508450199_17102,test,3
7039946,733641710_72820119218_577754,test,3
2474224,870164008_84437304172_417608,test,3
4602206,737897069_92838541968_239905,control,3
4757841,724549019_83424251586_606010,test,3
3985779,707474091_46341210480_593045,control,3
4952370,911565498_29928554974_542591,control,3
2057801,503299174_24881314366_908073,test,3
4506609,934039767_18004011944_987467,control,3
4974509,43348770_76483069464_798145,control,3
8701152,65547117_99862129376_351328,test,3
990728,337797737_40123063003_878721,test,3
9158808,237786605_78459380854_454089,control,3
9884321,90121950_48200287869_631688,control,3
5921420,366268754_26265192441_245187,test,3
2506696,757048899_20771122653_148038,control,3
9738042,87310499_62111332518_181849,test,3
3431014,64538411_85779912940_177160,test,3
3823935,983025020_22018080421_990081,control,3
7338123,368447127_68040836836_844035,test,3
6973088,335477799_37976431456_690710,test,3
4243600,507413385_8168453021_204571,control,3
3692616,96571578_44635333610_413356,control,3
3546780,854922129_47966929907_373196,control,3
3852160,70038887_34143234753_716674,control,3
5192165,375646859_26561197662_972838,test,3
6785690,985693714_59759397129_726280,control,3
2700367,835530080_59108905319_798894,test,3
4156023,249746459_8519288991_582989,control,3
7954312,621904543_22757883135_352377,test,3
5778241,458186440_98118923663_745149,test,3
5879951,305949924_80346014814_574105,test,3
4248517,374232857_48130854888_248020,control,3
8706932,617317193_88294170877_229033,test,3
8701546,175543354_4566197194_604176,control,3
5065836,492718151_92373545609_687070,test,3
6071499,778192423_97011738559_877483,test,3
8349427,771195465_45041927910_436139,test,3
5468082,375339667_59298251172_846019,control,3
5234070,396114059_86585456875_436971,control,3
5234070,209003232_93861560839_476385,control,3
248347,549178207_66486424399_340911,control,3
6032786,524167456_37198745746_806342,test,3
6175402,624196783_32459900353_847592,test,3
5539442,863301522_812282699_534882,test,3
1247788,361444611_13987982791_789238,test,3
9837958,97013797_70723472401_853830,control,3
6782743,811344348_28387747964_965873,control,3
5636748,405345896_48651211923_908675,test,3
1043717,628140884_2278850559_837916,test,3
8895190,112363268_58221783867_684760,control,3
5627725,69132763_72129977394_321228,test,3
6426623,685634090_42070675506_389171,control,3
6500076,805307820_10168153381_341021,test,3
6698031,906691647_31683576467_87964,test,3
3497667,554583737_58122699779_529540,test,3
4848304,997565374_89025949814_929170,control,3
9973919,997067331_2655079020_503193,test,3
1466151,986117681_25188710481_216540,test,3
3127574,157922923_81321448133_786222,test,3
8525671,368337430_39470733641_245241,control,3
7335101,373945343_82293999947_275079,control,3
6352249,7125911_76459955253_760309,control,3
4412599,345208278_60721760650_877544,control,3
7255317,432664961_10544857021_666055,test,3
1412125,926424510_6680868920_863858,control,3
6745024,747700052_79924766912_910919,test,3
268908,388196935_28095696593_642046,control,3
5076263,94096820_31787723771_142611,test,3
6061814,484007608_81301662040_691909,control,3
3602591,777024729_59336330660_197691,control,3
3603652,961088596_68119571881_463643,test,3
3125489,516164008_58884491265_818558,control,3
7564346,321707831_92292673954_313995,control,3
135917,452667585_68587615099_78161,test,3
3977654,199326252_19749280011_204234,control,3
2936563,570798010_72823729449_657887,test,3
1166575,134636676_37861435411_605939,test,3
3254765,640343908_1775970316_341109,control,3
3762172,722818884_26509005484_594700,control,3
8365468,535047410_51310106047_447146,control,3
2686544,612064770_3112676107_900265,control,3
1456421,410372489_31765633982_933269,control,3
7729535,122796027_91792703359_538061,test,3
206428,394394735_82265642012_139311,test,3
7443644,219007910_82834998892_140145,test,3
9048437,196339722_48006370032_301783,test,3
5764510,812592757_45804016708_941277,control,3
2935462,154286867_25148382134_476214,test,3
6366145,941781146_16948403_323806,test,3
9544479,613570742_25719964032_528139,control,3
7963417,740786006_2228920707_917258,control,3
7231186,262306824_43402674931_167493,control,3
3972404,427643088_94499696821_250089,test,3
3659480,737047898_53345164154_234253,test,3
626894,886773986_91243704706_591620,test,3
1764645,919524491_37634792293_723834,control,3
8157247,7104755_48463383869_720810,control,3
9923432,449140686_54120065254_465676,control,3
3197585,422433931_59782454897_275592,control,3
8366652,852425633_58480643263_704329,test,3
3209119,74689328_29935908135_672846,control,3
966122,346241899_98693495611_798724,control,3
5330523,188430161_46234476950_17428,control,3
7444188,837962369_92092779316_90860,control,3
3421186,835146374_34577692322_229073,control,3
5763560,622545377_91513249512_113661,control,3
3212145,410440392_82790593426_361076,test,3
8166306,877068061_67969828854_48889,test,3
3189956,665118280_93038744198_552609,test,3
8167786,919407903_234165919_944088,control,3
517707,728892135_91936654894_359244,control,3
9487294,604510028_18032083953_735342,control,3
2959476,89909330_44908105747_914667,test,3
6513675,126516830_86054743384_607743,control,3
1532154,870831198_55423786313_4776,control,3
5374041,873087154_12840258498_731608,control,3
8902305,815916326_4492674407_846910,test,3
7827687,308447374_95607862969_692743,control,3
4489310,355456664_28212420508_914212,test,3
915892,791319292_17549019753_785302,test,3
9470158,508358212_61834432429_216301,test,3
3161926,852023529_15888080786_332525,control,3
9593457,752218392_29196615840_510121,control,3
9446450,396813649_72369013987_312442,test,3
1951358,679098471_50711824066_938591,test,3
5598950,49421869_64002137397_870650,control,3
743445,660450205_20067979610_778551,control,3
6458491,446695176_97488946807_590078,control,3
4395024,133312726_78718047913_147353,control,3
3587810,995700183_79841727029_868675,control,3
8974232,166760409_76951055440_782301,test,3
3123286,583416995_42642996397_98480,control,3
1336,583743392_96265099036_939815,test,3
9643123,360875446_17179978548_556299,control,3
6194121,872378671_47240852451_337574,test,3
5487394,714838425_19474495620_522542,test,3
654622,250449881_49681965957_798181,test,3
9613600,626243216_90029428776_597198,test,3
1991959,647766097_85017466258_858490,control,3
3714922,369546638_29756310112_913757,control,3
7905151,812557130_5667556771_37398,test,3
6620810,534056770_87046864953_739242,test,3
3209032,190824806_7026966047_177231,control,3
8921463,480841417_22148316106_278511,test,3
9423971,871857812_75382302548_245159,control,3
9466171,509719704_61465252986_196881,control,3
3283172,804033135_82064442784_824274,control,3
7005603,554929302_82510676090_712718,control,3
7066530,330573299_40433769099_908331,control,3
4499901,560781240_16025111330_704344,test,3
8190179,315188677_52851516637_512592,control,3
9465071,809614253_83243766795_947126,test,3
575213,952356439_4451705311_772412,control,3
5433214,601925699_49640923741_433660,control,3
1927858,193396_74978562093_114650,test,3
8274083,330594608_275487938_913162,test,3
2505992,725606374_11241776876_524973,control,3
6673674,629242461_44336984973_824839,control,3
7485600,650327746_7251591960_550561,control,3
3304729,45709562_7087496833_257617,test,3
1046539,725008948_64099998164_115934,test,3
9164450,730495615_42122914743_665034,control,3
667494,23362662_30336324756_420866,control,3
7804929,707601456_13848993453_809517,control,3
1228964,831067743_38924009961_327190,test,3
6751787,231085483_74604236648_2088,control,3
1810432,374296718_21269997923_692971,test,3
5618665,857463591_49791844110_948946,control,3
5770244,580232318_74199132920_188782,test,3
7177906,48337336_37642884254_915344,control,3
3018065,865556123_51221091212_733020,test,3
73615,92198522_86894862086_562216,test,3
6122115,670554266_47666770412_685669,control,3
6355297,915629253_84742804438_168432,control,3
3595560,383071104_34589656138_419559,control,3
9522922,171700600_39499311468_921046,test,3
2308460,790188455_44303989681_453359,test,3
8806527,934533749_74630110059_770350,test,3
2995845,91583007_96059604010_979335,control,3
8175591,925372486_87846928798_191884,control,3
2118104,870500398_90677003040_891599,test,3
5357103,282695208_31123014138_449081,control,3
7448214,531856807_31835566453_476333,test,3
9683032,698620322_59702796843_723074,test,3
2079465,246967093_26870539399_198212,control,3
5460698,302146923_24213074521_187934,control,3
3917048,541332699_41666349526_78967,test,3
529380,388744406_23145531135_675335,test,3
38685,180927713_23014874476_363056,control,3
7621250,614923372_72264628277_145908,control,3
5413860,556978461_81914618676_10707,control,3
2493537,775012357_84932408404_792480,test,3
2235638,285574588_24075211713_619236,control,3
8866119,454944614_83095919710_373869,test,3
3342556,400813653_72233884203_714598,control,3
8270441,219966550_15690866193_586741,control,3
7645104,745017115_32972779640_674834,test,3
9814150,407789381_49341828213_228608,control,3
4989657,294210780_14630350760_233566,control,3
2565627,559461432_76000443182_299159,test,3
8526905,256948838_96624509563_888647,test,3
